"Year","TeamId","Team","Classification","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties","NeutralSiteGames Games","NeutralSiteGames Wins","NeutralSiteGames Losses","NeutralSiteGames Ties","RegularSeason Games","RegularSeason Wins","RegularSeason Losses","RegularSeason Ties","Postseason Games","Postseason Wins","Postseason Losses","Postseason Ties"
"2022","2927","Southwestern Oklahoma State","ii","Great American","","","11","4","7","0","11","4","7","0","6","3","3","0","5","1","4","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","2587","Southwest Minnesota State","ii","Northern Sun","South","","11","4","7","0","11","4","7","0","6","3","3","0","5","1","4","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","2586","Southwest Baptist","ii","Great Lakes","","0.04318036642817891","11","6","5","0","6","4","2","0","4","3","1","0","7","3","4","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2022","2896","Southern Virginia","iii","USA South","","","10","1","9","0","6","1","5","0","5","0","5","0","5","1","4","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2022","253","Southern Utah","fcs","Western Athletic","","4.050117472271147","11","5","6","0","6","2","4","0","5","3","2","0","6","2","4","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","200","Southern Nazarene","ii","Great American","","","11","5","6","0","11","5","6","0","5","1","4","0","6","4","2","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","2572","Southern Miss","fbs","Sun Belt","West","6.896306654106202","13","7","6","0","8","4","4","0","6","3","3","0","6","3","3","0","1","1","0","0","12","6","6","0","1","1","0","0"
"2022","79","Southern Illinois","fcs","MVFC","","6.291809229178552","11","5","6","0","8","4","4","0","5","2","3","0","6","3","3","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","2583","Southern Connecticut State","ii","Northeast 10","","","11","3","8","0","8","2","6","0","7","2","5","0","4","1","3","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2022","2568","Southern Arkansas","ii","Great American","","","11","5","6","0","11","5","6","0","5","2","3","0","6","3","3","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","2582","Southern","fcs","SWAC","West","5.988119440603798","12","7","5","0","9","5","4","0","5","5","0","0","5","1","4","0","2","1","1","0","12","7","5","0","0","0","0","0"
"2022","199","Southeastern Oklahoma State","ii","Great American","","","11","6","5","0","11","6","5","0","5","3","2","0","6","3","3","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2022","2546","Southeast Missouri State","fcs","OVC","","7.63052355630712","12","9","3","0","5","5","0","0","5","4","1","0","7","5","2","0","0","0","0","0","12","9","3","0","0","0","0","0"
"2022","58","South Florida","fbs","American Athletic","","3.3903067784797445","12","1","11","0","8","0","8","0","5","1","4","0","6","0","6","0","1","0","1","0","12","1","11","0","0","0","0","0"
"2022","2571","South Dakota State","fcs","MVFC","","10.976940784070662","15","14","1","0","9","9","0","0","9","9","0","0","5","4","1","0","1","1","0","0","13","12","1","0","2","2","0","0"
"2022","613","South Dakota Mines","ii","Rocky Mountain","","","11","7","4","0","9","6","3","0","6","3","3","0","5","4","1","0","0","0","0","0","11","7","4","0","0","0","0","0"
"2022","233","South Dakota","fcs","MVFC","","3.445226735733926","11","3","8","0","8","2","6","0","5","3","2","0","6","0","6","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2022","2569","South Carolina State","fcs","MEAC","","1.6260865057722507","11","3","8","0","5","1","4","0","5","2","3","0","6","1","5","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2022","2579","South Carolina","fbs","SEC","East","6.840453841147032","13","8","5","0","8","4","4","0","7","5","2","0","5","3","2","0","1","0","1","0","12","8","4","0","1","0","1","0"
"2022","6","South Alabama","fbs","Sun Belt","West","10.263201454416196","13","10","3","0","8","7","1","0","6","5","1","0","6","5","1","0","1","0","1","0","12","10","2","0","1","0","1","0"
"2022","2567","SMU","fbs","American Athletic","","6.546627599579314","13","7","6","0","8","5","3","0","6","4","2","0","6","3","3","0","1","0","1","0","12","7","5","0","1","0","1","0"
"2022","215","Slippery Rock","ii","Pennsylvania State Athletic","Western","","13","10","3","0","11","8","3","0","6","5","1","0","7","5","2","0","0","0","0","0","13","10","3","0","0","0","0","0"
"2022","2894","Sioux Falls","ii","Northern Sun","South","","11","8","3","0","10","7","3","0","5","3","2","0","6","5","1","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","2564","Simpson College (IA)","iii","American Rivers","","","9","1","8","0","8","1","7","0","4","1","3","0","5","0","5","0","0","0","0","0","9","1","8","0","0","0","0","0"
"2022","2829","Simon Fraser","ii","Lone Star","","","9","1","8","0","2","0","2","0","1","0","1","0","4","0","4","0","4","1","3","0","9","1","8","0","0","0","0","0"
"2022","2560","Shorter","ii","Gulf South","","","11","3","8","0","7","1","6","0","6","2","4","0","5","1","4","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2022","2559","Shippensburg","ii","Pennsylvania State Athletic","Eastern","","11","5","6","0","10","5","5","0","5","1","4","0","6","4","2","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","2974","Shepherd","ii","Pennsylvania State Athletic","Eastern","","15","14","1","0","12","12","0","0","7","7","0","0","8","7","1","0","0","0","0","0","15","14","1","0","0","0","0","0"
"2022","2828","Shenandoah","iii","Old Dominion","","","10","8","2","0","6","4","2","0","5","4","1","0","5","4","1","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2022","2551","Shaw","ii","CIAA","Southern","","9","3","6","0","7","3","4","0","4","3","1","0","5","0","5","0","0","0","0","0","9","3","6","0","0","0","0","0"
"2022","2553","Sewanee","iii","Southern Athletic","","","10","2","8","0","7","0","7","0","6","2","4","0","4","0","4","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2022","611","Seton Hill","ii","Pennsylvania State Athletic","Western","","11","2","9","0","10","2","8","0","5","1","4","0","6","1","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","2545","SE Louisiana","fcs","Southland","","6.197541213777778","13","9","4","0","4","3","1","0","6","5","1","0","7","4","3","0","0","0","0","0","13","9","4","0","0","0","0","0"
"2022","2542","Savannah St","ii","SIAC","East","","9","5","4","0","8","4","4","0","4","2","2","0","4","2","2","0","1","1","0","0","9","5","4","0","0","0","0","0"
"2022","23","San José State","fbs","Mountain West","West","5.503003438066545","12","7","5","0","8","5","3","0","6","6","0","0","5","1","4","0","1","0","1","0","11","7","4","0","1","0","1","0"
"2022","21","San Diego State","fbs","Mountain West","West","7.5563502323064515","13","7","6","0","8","5","3","0","7","5","2","0","5","2","3","0","1","0","1","0","12","7","5","0","1","0","1","0"
"2022","301","San Diego","fcs","Pioneer","","4.773161687680657","11","5","5","1","8","4","3","1","5","3","1","1","6","2","4","0","0","0","0","0","11","5","5","1","0","0","0","0"
"2022","2535","Samford","fcs","Southern","","7.5415111508917745","13","11","2","0","8","8","0","0","6","6","0","0","7","5","2","0","0","0","0","0","13","11","2","0","0","0","0","0"
"2022","2534","Sam Houston","fcs","Western Athletic","","3.4509458255225174","9","5","4","0","5","3","2","0","4","1","3","0","4","3","1","0","1","1","0","0","9","5","4","0","0","0","0","0"
"2022","2776","Salve Regina","iii","Commonwealth Coast","","","10","6","4","0","6","3","3","0","5","4","1","0","5","2","3","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2022","2532","Salisbury","iii","New Jersey","","","11","9","2","0","6","6","0","0","5","5","0","0","6","4","2","0","0","0","0","0","11","9","2","0","0","0","0","0"
"2022","2614","Saint Vincent","iii","Presidents'","","","10","5","5","0","8","4","4","0","6","4","2","0","4","1","3","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","2600","Saint John's (MN)","iii","Minnesota","","","11","9","2","0","7","6","1","0","7","6","1","0","4","3","1","0","0","0","0","0","11","9","2","0","0","0","0","0"
"2022","129","Saginaw Valley State","ii","GLIAC","","","11","8","3","0","8","5","3","0","6","4","2","0","5","4","1","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","2529","Sacred Heart","fcs","NEC","","6.473435009874817","11","5","6","0","7","3","4","0","5","3","2","0","6","2","4","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","16","Sacramento State","fcs","Big Sky","","10.069637607428943","13","12","1","0","8","8","0","0","7","6","1","0","6","6","0","0","0","0","0","0","13","12","1","0","0","0","0","0"
"2022","164","Rutgers","fbs","Big Ten","East","4.850608864250418","12","4","8","0","9","1","8","0","6","2","4","0","6","2","4","0","0","0","0","0","12","4","8","0","0","0","0","0"
"2022","2827","Rowan","iii","New Jersey","","","10","7","3","0","6","4","2","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","86","Rose-Hulman","iii","Heartland","","","10","6","4","0","7","6","1","0","5","3","2","0","5","3","2","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2022","2524","Rockford","iii","NACC","","","10","1","9","0","8","0","8","0","5","1","4","0","5","0","5","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2022","2523","Robert Morris","fcs","Big South","","0.14824708631133285","11","0","11","0","5","0","5","0","5","0","5","0","6","0","6","0","0","0","0","0","11","0","11","0","0","0","0","0"
"2022","2891","Ripon","iii","Midwest","","","10","9","1","0","9","8","1","0","6","6","0","0","4","3","1","0","0","0","0","0","10","9","1","0","0","0","0","0"
"2022","257","Richmond","fcs","CAA","","8.710602987365014","13","9","4","0","8","6","2","0","6","5","1","0","7","4","3","0","0","0","0","0","13","9","4","0","0","0","0","0"
"2022","242","Rice","fbs","Conference USA","","5.1501491988443755","13","5","8","0","8","3","5","0","6","4","2","0","6","1","5","0","1","0","1","0","12","5","7","0","1","0","1","0"
"2022","2519","Rhodes College","iii","Southern Athletic","","","10","5","5","0","7","3","4","0","5","3","2","0","4","2","2","0","1","0","1","0","10","5","5","0","0","0","0","0"
"2022","227","Rhode Island","fcs","CAA","","7.1030977660017305","11","7","4","0","8","5","3","0","5","4","1","0","6","3","3","0","0","0","0","0","11","7","4","0","0","0","0","0"
"2022","2528","Rensselaer","iii","Liberty League","","","10","7","3","0","6","5","1","0","6","5","1","0","4","2","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","29","Redlands","iii","So. Cal.","","","10","4","6","0","8","4","4","0","4","3","1","0","6","1","5","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2022","111674","Reading","iii","Mid Atlantic","","","10","3","7","0","8","2","6","0","5","0","5","0","5","3","2","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","2516","Randolph-Macon","iii","Old Dominion","","","12","11","1","0","6","6","0","0","6","6","0","0","6","5","1","0","0","0","0","0","12","11","1","0","0","0","0","0"
"2022","2825","Quincy","ii","Great Lakes","","","11","4","7","0","6","1","5","0","6","2","4","0","5","2","3","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","2509","Purdue","fbs","Big Ten","West","6.460504799625862","14","8","6","0","10","6","4","0","6","4","2","0","6","4","2","0","2","0","2","0","13","8","5","0","1","0","1","0"
"2022","2508","Puget Sound","iii","Northwest","","","9","1","8","0","8","1","7","0","3","0","3","0","6","1","5","0","0","0","0","0","9","1","8","0","0","0","0","0"
"2022","163","Princeton","fcs","Ivy","","4.815309493663135","10","8","2","0","7","5","2","0","5","4","1","0","5","4","1","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2022","2506","Presbyterian","fcs","Pioneer","","0.7605845042158346","11","1","10","0","8","0","8","0","5","1","4","0","6","0","6","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2022","2504","Prairie View A&M","fcs","SWAC","West","6.807565623390063","11","6","5","0","8","5","3","0","5","2","3","0","5","3","2","0","1","1","0","0","11","6","5","0","0","0","0","0"
"2022","126086","Post University","ii","Independent DII","","","9","0","9","0","0","0","0","0","0","0","0","0","6","0","6","0","3","0","3","0","9","0","9","0","0","0","0","0"
"2022","2502","Portland State","fcs","Big Sky","","5.086837340324562","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","2923","Pomona Pitzer","iii","So. Cal.","","","11","8","3","0","8","7","1","0","4","4","0","0","7","4","3","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","2972","Plymouth State","iii","MSCAC","","","10","8","2","0","8","6","2","0","5","3","2","0","5","5","0","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2022","221","Pittsburgh","fbs","ACC","Coastal","9.349578529177967","13","9","4","0","8","5","3","0","7","5","2","0","5","3","2","0","1","1","0","0","12","8","4","0","1","1","0","0"
"2022","90","Pittsburg St","ii","Mid America","","","13","12","1","0","11","11","0","0","7","7","0","0","6","5","1","0","0","0","0","0","13","12","1","0","0","0","0","0"
"2022","2858","PennWest California","ii","Pennsylvania State Athletic","Western","","11","6","5","0","10","5","5","0","6","3","3","0","5","3","2","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2022","219","Pennsylvania","fcs","Ivy","","6.39380553860745","10","8","2","0","7","5","2","0","5","4","1","0","5","4","1","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2022","213","Penn State","fbs","Big Ten","East","10.521386176198106","13","11","2","0","9","7","2","0","7","6","1","0","5","4","1","0","1","1","0","0","12","10","2","0","1","1","0","0"
"2022","2486","Pacific Lutheran","iii","Northwest","","","10","6","4","0","7","5","2","0","5","3","2","0","5","3","2","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2022","205","Pacific (OR)","iii","Northwest","","","9","5","4","0","7","4","3","0","5","2","3","0","4","3","1","0","0","0","0","0","9","5","4","0","0","0","0","0"
"2022","2487","Pace","ii","Northeast 10","","","10","6","4","0","8","4","4","0","6","4","2","0","3","1","2","0","1","1","0","0","10","6","4","0","0","0","0","0"
"2022","2888","Ouachita Baptist","ii","Great American","","","12","11","1","0","11","11","0","0","6","5","1","0","6","6","0","0","0","0","0","0","12","11","1","0","0","0","0","0"
"2022","359","Otterbein","iii","Ohio","","","10","2","8","0","9","1","8","0","5","1","4","0","5","1","4","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2022","204","Oregon State","fbs","Pac-12","","11.185678034765074","13","10","3","0","9","6","3","0","6","5","1","0","5","3","2","0","2","2","0","0","12","9","3","0","1","1","0","0"
"2022","2483","Oregon","fbs","Pac-12","","10.520552378625103","13","10","3","0","9","7","2","0","6","5","1","0","5","4","1","0","2","1","1","0","12","9","3","0","1","1","0","0"
"2022","354","Olivet College","iii","Michigan","","","10","5","5","0","6","1","5","0","5","3","2","0","5","2","3","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","145","Ole Miss","fbs","SEC","West","9.25705926914302","13","8","5","0","8","4","4","0","7","5","2","0","5","3","2","0","1","0","1","0","12","8","4","0","1","0","1","0"
"2022","295","Old Dominion","fbs","Sun Belt","East","1.5267098873951883","12","3","9","0","8","2","6","0","6","2","4","0","6","1","5","0","0","0","0","0","12","3","9","0","0","0","0","0"
"2022","197","Oklahoma State","fbs","Big 12","","5.476452362264645","13","7","6","0","9","4","5","0","7","6","1","0","5","1","4","0","1","0","1","0","12","7","5","0","1","0","1","0"
"2022","319","Oklahoma Baptist","ii","Great American","","","11","1","10","0","11","1","10","0","6","0","6","0","5","1","4","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2022","201","Oklahoma","fbs","Big 12","","7.258832896886252","13","6","7","0","9","3","6","0","6","4","2","0","5","2","3","0","2","0","2","0","12","6","6","0","1","0","1","0"
"2022","2980","Ohio Wesleyan","iii","North Coast","","","10","6","4","0","8","6","2","0","5","3","2","0","5","3","2","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2022","194","Ohio State","fbs","Big Ten","East","9.809388963394197","13","11","2","0","9","8","1","0","8","7","1","0","4","4","0","0","1","0","1","0","12","11","1","0","1","0","1","0"
"2022","427","Ohio Northern","iii","Ohio","","","10","3","7","0","9","3","6","0","5","1","4","0","5","2","3","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","2477","Ohio Dominican","ii","Great Midwest Athletic","","","10","7","3","0","7","5","2","0","6","5","1","0","4","2","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","195","Ohio","fbs","Mid-American","East","7.408813594852338","14","10","4","0","9","7","2","0","6","6","0","0","6","3","3","0","2","1","1","0","13","9","4","0","1","1","0","0"
"2022","391","Oberlin","iii","North Coast","","","10","0","10","0","8","0","8","0","5","0","5","0","5","0","5","0","0","0","0","0","10","0","10","0","0","0","0","0"
"2022","587","Notre Dame College","ii","Mountain East","","","12","9","3","0","10","9","1","0","5","5","0","0","7","4","3","0","0","0","0","0","12","9","3","0","0","0","0","0"
"2022","87","Notre Dame","fbs","FBS Independents","","8.654266789834304","13","9","4","0","1","1","0","0","6","4","2","0","4","2","2","0","3","3","0","0","12","8","4","0","1","1","0","0"
"2022","2467","Norwich","iii","NEWMAC","","","10","3","7","0","6","2","4","0","5","3","2","0","5","0","5","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","2886","Northwood (MI)","ii","Great Midwest Athletic","","","11","4","7","0","2","0","2","0","6","3","3","0","5","1","4","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","2466","Northwestern State","fcs","Southland","","3.198827152588613","11","4","7","0","4","3","1","0","4","2","2","0","6","2","4","0","1","0","1","0","11","4","7","0","0","0","0","0"
"2022","2823","Northwestern Oklahoma State","ii","Great American","","","11","1","10","0","11","1","10","0","5","0","5","0","6","1","5","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2022","583","Northwestern (MN)","iii","Upper Midwest","","","11","6","5","0","6","6","0","0","5","3","2","0","5","2","3","0","1","1","0","0","11","6","5","0","0","0","0","0"
"2022","77","Northwestern","fbs","Big Ten","West","3.47451668694066","12","1","11","0","9","1","8","0","6","0","6","0","5","0","5","0","1","1","0","0","12","1","11","0","0","0","0","0"
"2022","138","Northwest Missouri St","ii","Mid America","","","13","10","3","0","11","9","2","0","6","6","0","0","7","4","3","0","0","0","0","0","13","10","3","0","0","0","0","0"
"2022","425","Northern State","ii","Northern Sun","North","","11","6","5","0","11","6","5","0","6","5","1","0","5","1","4","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2022","128","Northern Michigan","ii","GLIAC","","","11","4","7","0","7","1","6","0","6","2","4","0","5","2","3","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","2460","Northern Iowa","fcs","MVFC","","6.817896605404642","11","6","5","0","8","5","3","0","6","3","3","0","5","3","2","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2022","2459","Northern Illinois","fbs","Mid-American","West","5.659617626280408","12","3","9","0","8","2","6","0","6","1","5","0","6","2","4","0","0","0","0","0","12","3","9","0","0","0","0","0"
"2022","2458","Northern Colorado","fcs","Big Sky","","1.528766974488711","11","3","8","0","8","2","6","0","5","2","3","0","6","1","5","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2022","2464","Northern Arizona","fcs","Big Sky","","4.172388203524747","11","3","8","0","8","2","6","0","5","1","4","0","6","2","4","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2022","196","Northeastern State","ii","Mid America","","","11","1","10","0","11","1","10","0","5","1","4","0","6","0","6","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2022","249","North Texas","fbs","Conference USA","","6.483344134746718","14","7","7","0","9","6","3","0","6","5","1","0","7","2","5","0","1","0","1","0","13","7","6","0","1","0","1","0"
"2022","75","North Park","iii","CCIW","","","10","1","8","1","8","1","6","1","5","1","4","0","5","0","4","1","0","0","0","0","10","1","8","1","0","0","0","0"
"2022","2822","North Greenville","ii","Gulf South","","0.001030653619799371","11","3","8","0","8","2","6","0","6","1","5","0","4","2","2","0","1","0","1","0","11","3","8","0","0","0","0","0"
"2022","2449","North Dakota State","fcs","MVFC","","12.407299855127816","15","12","3","0","9","7","2","0","9","8","1","0","5","4","1","0","1","0","1","0","13","11","2","0","2","1","1","0"
"2022","155","North Dakota","fcs","MVFC","","5.724324297327205","12","7","5","0","8","5","3","0","5","4","1","0","7","3","4","0","0","0","0","0","12","7","5","0","0","0","0","0"
"2022","3071","North Central College","iii","CCIW","","","15","15","0","0","8","8","0","0","9","9","0","0","5","5","0","0","1","1","0","0","14","14","0","0","1","1","0","0"
"2022","286","North Carolina Wesleyan","iii","USA South","","","10","3","7","0","6","3","3","0","4","1","3","0","6","2","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","2428","North Carolina Central","fcs","MEAC","","7.824362257272715","12","10","2","0","5","4","1","0","4","4","0","0","6","4","2","0","2","2","0","0","11","9","2","0","1","1","0","0"
"2022","2448","North Carolina A&T","fcs","Big South","","3.3132777584070556","11","7","4","0","5","4","1","0","6","6","0","0","4","1","3","0","1","0","1","0","11","7","4","0","0","0","0","0"
"2022","153","North Carolina","fbs","ACC","Coastal","7.118315943121559","14","9","5","0","9","6","3","0","6","3","3","0","6","6","0","0","2","0","2","0","13","9","4","0","1","0","1","0"
"2022","2453","North Alabama","fcs","Atlantic Sun","","2.6786607215027884","11","1","10","0","0","0","0","0","4","1","3","0","6","0","6","0","1","0","1","0","11","1","10","0","0","0","0","0"
"2022","2450","Norfolk State","fcs","MEAC","","0.6693672227560815","11","2","9","0","5","2","3","0","5","0","5","0","6","2","4","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","2884","Nichols College","iii","Commonwealth Coast","","","10","4","6","0","6","1","5","0","5","3","2","0","5","1","4","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2022","2447","Nicholls","fcs","Southland","","3.1930921427019245","11","3","8","0","7","3","4","0","5","2","3","0","6","1","5","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2022","2444","Newberry","ii","South Atlantic","","","11","9","2","0","6","4","2","0","5","4","1","0","6","5","1","0","0","0","0","0","11","9","2","0","0","0","0","0"
"2022","415","NEWBERG","iii","Northwest","","","10","8","2","0","7","5","2","0","6","4","2","0","4","4","0","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2022","166","New Mexico State","fbs","FBS Independents","","7.289065248229595","13","7","6","0","2","2","0","0","6","4","2","0","6","2","4","0","1","1","0","0","12","6","6","0","1","1","0","0"
"2022","2424","New Mexico Highlands","ii","Rocky Mountain","","","10","3","7","0","9","3","6","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","167","New Mexico","fbs","Mountain West","Mountain","2.444179443020334","12","2","10","0","8","0","8","0","6","2","4","0","6","0","6","0","0","0","0","0","12","2","10","0","0","0","0","0"
"2022","2441","New Haven","ii","Northeast 10","","","11","8","3","0","8","7","1","0","5","5","0","0","6","3","3","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","160","New Hampshire","fcs","CAA","","6.398083796895799","13","9","4","0","8","7","1","0","6","5","1","0","7","4","3","0","0","0","0","0","13","9","4","0","0","0","0","0"
"2022","2440","Nevada","fbs","Mountain West","West","3.0488197584211427","12","2","10","0","8","0","8","0","6","1","5","0","6","1","5","0","0","0","0","0","12","2","10","0","0","0","0","0"
"2022","2438","Nebraska-Kearney","ii","Mid America","","","11","8","3","0","11","8","3","0","6","3","3","0","5","5","0","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","6845","Nebraska Wesleyan","iii","American Rivers","","","10","1","9","0","8","0","8","0","0","0","0","0","5","1","4","0","5","0","5","0","10","1","9","0","0","0","0","0"
"2022","158","Nebraska","fbs","Big Ten","West","5.026819285649255","12","4","8","0","9","3","6","0","7","2","5","0","4","2","2","0","1","0","1","0","12","4","8","0","0","0","0","0"
"2022","152","NC State","fbs","ACC","Atlantic","6.871235621426741","13","8","5","0","8","4","4","0","7","6","1","0","5","2","3","0","1","0","1","0","12","8","4","0","1","0","1","0"
"2022","2426","Navy","fbs","American Athletic","","8.608996106859646","12","4","8","0","8","4","4","0","5","2","3","0","5","2","3","0","2","0","2","0","12","4","8","0","0","0","0","0"
"2022","332","Muskingum University","iii","Ohio","","","10","5","5","0","9","4","5","0","5","2","3","0","5","3","2","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","93","Murray State","fcs","OVC","","2.8225181928275425","11","2","9","0","5","1","4","0","5","2","3","0","6","0","6","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","2422","Muhlenberg","iii","Centennial","","","10","6","4","0","9","6","3","0","5","4","1","0","5","2","3","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2022","2419","Mount St. Joseph","iii","Heartland","","","11","10","1","0","7","7","0","0","5","5","0","0","6","5","1","0","0","0","0","0","11","10","1","0","0","0","0","0"
"2022","2415","Morgan State","fcs","MEAC","","3.910755103376226","11","4","7","0","5","2","3","0","5","3","2","0","6","1","5","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","60","Morehouse College","ii","SIAC","East","0.02198910156277223","10","1","9","0","7","1","6","0","5","1","4","0","3","0","3","0","2","0","2","0","10","1","9","0","0","0","0","0"
"2022","2413","Morehead State","fcs","Pioneer","","2.110053561881763","11","2","9","0","8","1","7","0","5","2","3","0","6","0","6","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","323","Moravian","iii","Centennial","","","10","3","7","0","9","3","6","0","4","3","1","0","6","0","6","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","2818","Montclair State","iii","New Jersey","","","10","2","8","0","6","0","6","0","5","1","4","0","5","1","4","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2022","147","Montana State","fcs","Big Sky","","9.103863250969836","14","12","2","0","9","9","0","0","8","8","0","0","5","4","1","0","1","0","1","0","13","12","1","0","1","0","1","0"
"2022","149","Montana","fcs","Big Sky","","5.430479023050807","13","8","5","0","8","4","4","0","7","6","1","0","6","2","4","0","0","0","0","0","13","8","5","0","0","0","0","0"
"2022","2919","Monmouth (IL)","iii","Midwest","","","10","8","2","0","9","8","1","0","5","4","1","0","5","4","1","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2022","2405","Monmouth","fcs","CAA","","5.951536209387862","11","5","6","0","8","3","5","0","6","3","3","0","5","2","3","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","109","MIT","iii","NEWMAC","","","9","3","6","0","6","1","5","0","5","1","4","0","4","2","2","0","0","0","0","0","9","3","6","0","0","0","0","0"
"2022","137","Missouri Western","ii","Mid America","","","11","5","6","0","11","5","6","0","5","3","2","0","6","2","4","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","2623","Missouri State","fcs","MVFC","","3.2730389578218366","11","5","6","0","8","3","5","0","5","3","2","0","6","2","4","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","2403","Missouri Southern State","ii","Mid America","","","11","4","7","0","11","4","7","0","5","2","3","0","6","2","4","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","2402","Missouri S&T","ii","Great Lakes","","0.09448384355592676","10","3","7","0","6","2","4","0","5","1","4","0","5","2","3","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","142","Missouri","fbs","SEC","East","6.514781025385571","13","6","7","0","8","3","5","0","7","5","2","0","5","1","4","0","1","0","1","0","12","6","6","0","1","0","1","0"
"2022","2400","Mississippi Valley State","fcs","SWAC","East","0.07182846282393573","11","2","9","0","8","2","6","0","5","2","3","0","6","0","6","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","344","Mississippi State","fbs","SEC","West","6.883963807732934","13","9","4","0","8","4","4","0","7","6","1","0","5","2","3","0","1","1","0","0","12","8","4","0","1","1","0","0"
"2022","2401","Mississippi College","ii","Gulf South","","0.018637371816323522","11","4","7","0","8","3","5","0","5","2","3","0","5","2","3","0","1","0","1","0","11","4","7","0","0","0","0","0"
